Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
2642,1,17,5,9670.0,1.0,1.0,127.0,1,3,4,2.0,2.0,122.8,0,0,0,1,1,0,20,0.0,0,6.0,6,3.0,12.333333333333334,0.0,0.0,6.0,9.0,0,0.0,0,10.8,1.4,1.74,Dropout,Oslo,First Child,Online,Medicine,No Special Needs
2795,2,39,1,9500.0,1.0,38.0,,1,37,37,9.0,3.0,146.6,0,0,0,1,1,0,37,0.0,0,7.0,8,7.0,12.828571428571427,,0.0,8.0,8.0,8,12.6875,0,13.9,-0.3,0.79,Graduate,Helsinki,,Online,Science,
3824,1,1,1,9119.0,1.0,1.0,,1,1,38,4.0,3.0,129.8,1,0,0,1,1,0,18,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,6.0,1,15.0,0,10.8,1.4,1.74,Enrolled,Budapest,,Evening Classes,Medicine,
622,1,17,5,9853.0,1.0,1.0,,1,38,38,9.0,7.0,114.6,1,0,0,1,0,0,19,0.0,0,6.0,11,4.0,13.25,,0.0,6.0,10.0,4,10.25,0,9.4,-0.8,-3.12,Dropout,Istanbul,,Online,Medicine,
3676,1,43,5,9238.0,1.0,1.0,,24,37,19,9.0,7.0,119.9,1,0,1,0,0,0,22,1.0,5,11.0,16,9.0,10.88888888888889,,2.0,10.0,20.0,4,11.25,1,9.4,-0.8,-3.12,Graduate,Zurich,,Full-Time,Engineering,
1493,1,39,1,9670.0,1.0,19.0,133.1,1,19,1,5.0,8.0,97.2,1,0,0,1,1,1,24,0.0,0,6.0,10,4.0,11.6,0.0,0.0,6.0,8.0,5,13.0,0,11.1,0.6,2.02,Graduate,Kyiv,First Child,Part-Time,Arts,Special Needs
110,1,1,1,9238.0,1.0,1.0,142.0,1,37,37,6.0,7.0,136.1,1,0,0,1,0,0,18,0.0,0,6.0,8,6.0,13.857142857142858,0.0,0.0,6.0,6.0,6,15.0,0,13.9,-0.3,0.79,Graduate,Oslo,Middle Child,Part-Time,Medicine,No Special Needs
2275,1,1,2,9991.0,0.0,1.0,,1,1,3,4.0,2.0,113.2,0,0,0,0,1,0,22,0.0,0,5.0,7,3.0,11.666666666666666,,0.0,5.0,8.0,2,10.5,2,7.6,2.6,0.32,Dropout,Milan,,Evening Classes,Science,
3849,1,1,3,9773.0,1.0,1.0,,1,19,38,9.0,7.0,113.0,1,0,0,1,1,0,19,0.0,0,6.0,6,6.0,13.833333333333334,,0.0,6.0,6.0,6,13.666666666666666,0,11.1,0.6,2.02,Graduate,Brussels,,Evening Classes,Science,
1169,1,1,1,9670.0,,1.0,,1,19,37,5.0,,121.4,0,0,0,1,1,0,21,,0,5.0,7,4.0,11.5,,0.0,,,4,,0,9.4,,-3.12,Graduate,,,Part-Time,Medicine,
3911,2,44,1,8014.0,0.0,39.0,160.0,1,37,19,9.0,10.0,155.9,0,0,0,1,0,0,33,0.0,3,6.0,7,6.0,15.714285714285714,0.0,2.0,6.0,7.0,6,15.5,0,13.9,-0.3,0.79,Graduate,Warsaw,First Child,Full-Time,Medicine,Special Needs
232,1,1,2,9670.0,1.0,1.0,,1,1,3,4.0,3.0,133.3,0,0,0,1,0,0,19,0.0,0,5.0,5,5.0,13.0,,0.0,5.0,5.0,5,13.2,0,9.4,-0.8,-3.12,Graduate,Zurich,,Evening Classes,Engineering,
66,1,1,3,171.0,1.0,1.0,,1,19,19,5.0,3.0,128.2,1,0,0,1,1,1,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Graduate,Kyiv,,Online,Science,
4052,1,1,1,9254.0,1.0,1.0,,1,37,37,9.0,9.0,114.3,1,0,0,0,0,1,20,0.0,0,6.0,12,4.0,11.25,,0.0,6.0,12.0,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,Stockholm,,Part-Time,Science,
1603,1,44,1,9003.0,1.0,39.0,,1,19,38,6.0,6.0,120.0,1,0,0,1,1,0,19,0.0,0,6.0,8,6.0,12.142857142857142,,0.0,6.0,11.0,5,13.6,0,12.4,0.5,1.79,Graduate,Athens,,Part-Time,Medicine,
2072,1,1,1,9670.0,1.0,1.0,,1,38,38,5.0,9.0,105.0,1,0,0,1,0,0,20,0.0,0,6.0,9,6.0,13.285714285714286,,0.0,6.0,8.0,5,13.8,0,15.5,2.8,-4.06,Graduate,Paris,,Part-Time,Arts,
3283,1,1,4,9254.0,1.0,1.0,,1,38,36,9.0,9.0,124.0,1,0,0,1,0,1,18,0.0,0,6.0,7,6.0,11.333333333333334,,0.0,6.0,9.0,6,10.833333333333334,0,9.4,-0.8,-3.12,Graduate,,,Part-Time,Medicine,
2192,1,39,1,9003.0,1.0,,,1,3,1,,4.0,154.9,0,0,1,0,1,0,35,,0,6.0,8,,,,0.0,6.0,10.0,4,16.0,0,8.9,1.4,3.51,Dropout,,,Online,Engineering,
536,1,39,1,9119.0,1.0,1.0,150.0,1,3,3,4.0,4.0,150.0,1,0,0,1,1,0,27,0.0,0,5.0,10,1.0,14.0,0.0,0.0,5.0,0.0,0,0.0,0,8.9,1.4,3.51,Dropout,Helsinki,Middle Child,Evening Classes,Engineering,Special Needs
2859,4,43,1,8014.0,0.0,12.0,,1,34,34,0.0,0.0,106.0,1,0,0,1,0,0,48,0.0,0,6.0,9,5.0,13.0,,0.0,6.0,10.0,4,12.5,0,7.6,2.6,0.32,Enrolled,Bucharest,,Online,Science,
125,1,17,6,9556.0,1.0,1.0,122.0,1,1,1,4.0,5.0,117.1,1,0,0,1,0,0,19,0.0,0,7.0,12,5.0,12.1,0.0,0.0,7.0,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Athens,Middle Child,Evening Classes,Commerce,No Special Needs
2133,1,17,5,9500.0,1.0,1.0,,1,1,1,4.0,5.0,120.8,1,0,0,1,0,1,19,0.0,0,7.0,9,7.0,13.507142857142856,,0.0,8.0,12.0,8,13.05,0,16.2,0.3,-0.92,Graduate,Edinburgh,,Full-Time,Commerce,
1254,1,43,1,9085.0,1.0,1.0,170.0,1,19,19,5.0,1.0,170.0,1,0,0,1,0,0,19,0.0,0,5.0,5,0.0,0.0,5.0,0.0,5.0,7.0,4,14.75,1,12.7,3.7,-1.7,Enrolled,Istanbul,Middle Child,Part-Time,Medicine,No Special Needs
3951,1,7,1,9147.0,1.0,3.0,150.0,1,6,27,1.0,7.0,150.0,0,0,0,1,0,0,26,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Edinburgh,Middle Child,Part-Time,Arts,No Special Needs
1976,1,1,4,9500.0,1.0,1.0,,1,19,19,3.0,3.0,110.0,1,0,0,1,0,0,19,0.0,0,7.0,12,4.0,12.85,,0.0,7.0,7.0,7,12.62142857142857,0,11.1,0.6,2.02,Enrolled,,,Part-Time,Arts,
3912,1,1,4,9254.0,1.0,1.0,,1,1,19,9.0,6.0,106.1,1,0,0,1,0,0,20,0.0,0,6.0,8,5.0,11.0,,0.0,6.0,9.0,5,11.4,0,13.9,-0.3,0.79,Graduate,Warsaw,,Part-Time,Engineering,
3693,1,17,5,9119.0,,1.0,,1,19,37,9.0,,123.3,1,0,0,1,1,1,19,,0,5.0,9,5.0,12.6,,0.0,,,2,,0,8.9,,3.51,Dropout,,,Evening Classes,Science,
2075,1,17,2,9238.0,1.0,1.0,133.0,1,37,37,9.0,4.0,123.6,0,0,0,1,0,1,19,0.0,0,6.0,7,6.0,14.142857142857142,0.0,0.0,6.0,6.0,6,15.0,0,13.9,-0.3,0.79,Graduate,Istanbul,Middle Child,Part-Time,Commerce,Special Needs
484,1,1,3,9500.0,1.0,1.0,102.0,1,1,19,9.0,5.0,100.6,1,0,0,1,0,1,20,0.0,0,7.0,9,6.0,12.766666666666666,0.0,0.0,8.0,10.0,7,12.128571428571428,0,12.4,0.5,1.79,Graduate,Munich,First Child,Evening Classes,Medicine,No Special Needs
1654,1,1,2,9853.0,1.0,1.0,131.0,1,1,1,2.0,9.0,121.9,1,0,0,1,0,0,20,0.0,0,6.0,6,6.0,13.5,0.0,0.0,6.0,6.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Brussels,Middle Child,Full-Time,Medicine,No Special Needs
1215,1,1,1,9500.0,1.0,,,1,3,38,,7.0,169.7,0,0,0,1,0,1,18,,0,7.0,7,,,0.0,0.0,8.0,9.0,8,16.37777777777778,0,16.2,0.3,-0.92,Graduate,,,Part-Time,Commerce,No Special Needs
3086,1,43,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,119.5,1,0,0,1,0,0,22,0.0,9,15.0,17,15.0,11.2,,9.0,14.0,15.0,14,12.428571428571429,0,7.6,2.6,0.32,Graduate,Venice,,Full-Time,Engineering,
3603,1,17,3,9119.0,1.0,1.0,135.0,1,1,19,141.0,193.0,121.7,1,0,0,1,1,0,18,0.0,0,5.0,7,5.0,11.8,0.0,0.0,5.0,9.0,3,12.0,0,8.9,1.4,3.51,Enrolled,Oslo,Youngest Child,Online,Medicine,No Special Needs
3972,1,39,1,9991.0,0.0,1.0,120.0,1,37,37,9.0,9.0,111.1,0,0,0,1,0,0,31,0.0,0,5.0,8,4.0,11.0,0.0,0.0,5.0,6.0,5,11.2,0,7.6,2.6,0.32,Graduate,Istanbul,Middle Child,Evening Classes,Science,Special Needs
3641,1,1,2,9254.0,1.0,1.0,112.0,1,37,37,6.0,6.0,106.1,1,0,0,0,0,0,20,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,11.1,0.6,2.02,Dropout,Edinburgh,First Child,Full-Time,Commerce,No Special Needs
3345,1,1,1,9254.0,1.0,1.0,124.0,1,37,38,9.0,8.0,114.6,1,0,0,1,1,0,19,0.0,0,6.0,13,2.0,12.0,0.0,0.0,6.0,12.0,1,13.0,0,7.6,2.6,0.32,Dropout,Stockholm,Middle Child,Online,Medicine,No Special Needs
3825,1,1,1,171.0,1.0,1.0,,1,1,38,7.0,8.0,135.6,1,0,0,1,1,0,26,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,11.1,0.6,2.02,Dropout,Stockholm,,Online,Commerce,
1774,1,17,6,9254.0,1.0,1.0,,1,1,19,4.0,5.0,112.2,1,0,0,1,1,0,19,0.0,0,6.0,13,5.0,10.8,,0.0,6.0,12.0,3,10.0,0,9.4,-0.8,-3.12,Enrolled,Warsaw,,Online,Commerce,
2410,1,7,1,9119.0,1.0,3.0,130.0,1,34,34,90.0,90.0,130.0,0,0,0,1,1,0,26,0.0,0,5.0,5,0.0,0.0,0.0,0.0,5.0,6.0,0,0.0,0,10.8,1.4,1.74,Dropout,Dublin,First Child,Part-Time,Science,Special Needs
2797,1,1,2,9670.0,1.0,1.0,,1,1,38,7.0,7.0,120.6,1,0,0,1,1,0,19,0.0,0,6.0,6,6.0,13.333333333333334,,0.0,6.0,8.0,5,14.0,0,8.9,1.4,3.51,Graduate,Copenhagen,,Part-Time,Science,
918,2,44,1,9003.0,1.0,39.0,,1,37,38,9.0,4.0,160.0,0,0,0,1,0,0,43,0.0,0,6.0,8,6.0,14.166666666666666,,0.0,6.0,9.0,6,15.0,0,15.5,2.8,-4.06,Graduate,Bucharest,,Part-Time,Science,
1646,1,1,2,171.0,,1.0,,1,1,19,3.0,,121.6,1,0,0,1,0,0,22,,6,12.0,12,12.0,12.916666666666666,,4.0,,,11,,0,8.9,,3.51,Graduate,,,Part-Time,Engineering,
1026,1,1,1,,1.0,1.0,,1,30,19,4.0,90.0,122.3,0,0,0,1,0,0,18,0.0,0,,6,5.0,,,,5.0,7.0,5,11.8,0,7.6,2.6,0.32,Graduate,Rome,,Part-Time,Science,
1030,1,1,2,9147.0,,1.0,132.0,1,1,19,4.0,,126.4,1,0,0,1,0,1,18,,0,5.0,13,3.0,10.6,0.0,0.0,,,3,,0,13.9,,0.79,Graduate,,Middle Child,Online,Commerce,No Special Needs
882,1,39,1,9003.0,1.0,1.0,,1,19,37,9.0,6.0,120.0,0,0,1,0,1,0,31,0.0,0,6.0,15,1.0,11.0,,0.0,6.0,10.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Dublin,,Part-Time,Engineering,
1335,1,17,2,9853.0,1.0,1.0,,1,1,19,2.0,10.0,126.0,1,0,0,1,0,0,19,0.0,0,6.0,9,5.0,13.0,,0.0,6.0,8.0,5,10.4,0,7.6,2.6,0.32,Enrolled,Istanbul,,Online,Commerce,
2746,1,1,1,9500.0,1.0,1.0,,1,37,38,191.0,163.0,102.2,1,0,1,1,1,0,20,0.0,0,7.0,7,7.0,12.401428571428571,,0.0,8.0,10.0,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,Oslo,,Part-Time,Medicine,
3534,1,39,1,9991.0,0.0,1.0,120.0,1,34,34,0.0,0.0,120.5,1,0,0,1,1,0,30,0.0,0,5.0,5,2.0,11.0,0.0,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Dropout,Brussels,Youngest Child,Full-Time,Medicine,Special Needs
2713,1,43,1,9130.0,1.0,1.0,150.0,1,3,3,3.0,4.0,150.0,1,0,0,1,0,0,21,0.0,0,6.0,10,6.0,12.0,0.0,0.0,6.0,12.0,5,12.8,0,13.9,-0.3,0.79,Graduate,Bucharest,First Child,Part-Time,Commerce,Special Needs
364,1,1,4,9500.0,1.0,1.0,136.0,1,1,1,9.0,1.0,133.0,1,0,0,1,0,0,19,0.0,0,7.0,8,5.0,13.98,0.0,0.0,7.0,8.0,5,13.98,0,7.6,2.6,0.32,Enrolled,Copenhagen,First Child,Full-Time,Science,No Special Needs
4285,1,1,5,9147.0,1.0,1.0,134.0,1,3,2,2.0,2.0,134.7,0,0,0,1,1,0,22,0.0,1,5.0,10,4.0,11.75,0.0,0.0,5.0,10.0,3,11.0,0,7.6,2.6,0.32,Enrolled,Vienna,Middle Child,Full-Time,Engineering,Special Needs
3287,1,17,6,9670.0,1.0,1.0,117.0,1,38,19,0.0,1.0,114.6,0,0,0,0,1,0,19,0.0,0,6.0,9,4.0,11.25,0.0,0.0,6.0,11.0,3,10.166666666666666,0,10.8,1.4,1.74,Dropout,Vienna,Youngest Child,Evening Classes,Commerce,No Special Needs
2125,1,43,1,9254.0,1.0,1.0,,1,38,38,9.0,9.0,125.9,0,0,0,1,0,1,19,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,11.0,1,10.0,0,10.8,1.4,1.74,Dropout,Copenhagen,,Evening Classes,Engineering,
27,1,1,1,9085.0,1.0,1.0,138.0,1,19,19,3.0,3.0,131.0,1,0,0,1,0,0,18,0.0,0,5.0,9,5.0,12.666666666666666,2.0,0.0,5.0,7.0,4,13.0,0,9.4,-0.8,-3.12,Enrolled,Copenhagen,Youngest Child,Part-Time,Commerce,Special Needs
473,1,1,2,9500.0,1.0,1.0,136.0,1,19,19,9.0,9.0,140.0,1,0,0,1,0,0,20,0.0,0,7.0,7,6.0,13.966666666666669,0.0,0.0,7.0,7.0,6,13.966666666666669,0,7.6,2.6,0.32,Graduate,Vienna,Middle Child,Evening Classes,Arts,Special Needs
525,1,43,1,9119.0,1.0,1.0,,1,1,1,9.0,3.0,136.0,0,0,0,1,1,0,31,0.0,0,5.0,12,1.0,12.0,,0.0,5.0,9.0,1,11.0,4,16.2,0.3,-0.92,Dropout,Munich,,Evening Classes,Commerce,
725,4,7,1,9500.0,1.0,3.0,,1,37,38,9.0,7.0,140.0,0,0,0,1,1,0,51,0.0,4,7.0,7,7.0,15.2,,6.0,8.0,8.0,8,16.575,0,13.9,-0.3,0.79,Graduate,Budapest,,Online,Arts,
55,1,1,1,9500.0,1.0,1.0,,1,1,19,5.0,5.0,129.1,1,0,0,1,0,0,18,0.0,0,7.0,9,7.0,13.044444444444444,,0.0,8.0,10.0,8,13.595,0,15.5,2.8,-4.06,Graduate,Amsterdam,,Full-Time,Commerce,
638,1,17,3,9238.0,1.0,1.0,,1,1,1,4.0,5.0,117.2,0,0,0,1,0,0,19,0.0,0,6.0,11,5.0,11.2,,0.0,6.0,13.0,5,11.6,0,15.5,2.8,-4.06,Graduate,Athens,,Full-Time,Arts,
302,1,1,1,9500.0,1.0,1.0,160.0,1,19,19,4.0,9.0,154.4,0,0,0,1,0,1,18,0.0,0,7.0,9,7.0,15.116666666666667,0.0,0.0,8.0,9.0,8,16.168888888888887,0,15.5,2.8,-4.06,Graduate,Lisbon,First Child,Online,Medicine,No Special Needs
2766,1,7,1,9500.0,1.0,3.0,,1,37,37,7.0,7.0,130.0,1,0,0,1,0,0,27,0.0,0,8.0,8,7.0,14.414285714285716,,0.0,8.0,8.0,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate,Bucharest,,Part-Time,Medicine,
4127,1,1,1,8014.0,0.0,1.0,,1,38,38,5.0,2.0,135.5,0,0,0,1,0,0,34,0.0,0,6.0,7,6.0,12.333333333333334,,0.0,6.0,6.0,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,Stockholm,,Online,Medicine,
1276,1,17,5,9670.0,,1.0,,1,1,19,9.0,,119.4,1,0,0,1,0,0,18,,0,6.0,10,4.0,13.6,,0.0,,,5,,0,11.1,,2.02,Graduate,,,Part-Time,Engineering,
1890,1,1,1,,1.0,1.0,146.0,1,40,43,4.0,4.0,150.2,1,0,0,1,0,0,18,0.0,0,,0,0.0,,0.0,,0.0,0.0,0,0.0,0,11.1,0.6,2.02,Graduate,Warsaw,Youngest Child,Evening Classes,Science,Special Needs
624,1,17,4,9070.0,1.0,1.0,116.0,1,38,37,9.0,9.0,109.0,0,0,0,1,0,1,23,0.0,0,6.0,6,6.0,13.333333333333334,0.0,0.0,6.0,8.0,3,12.666666666666666,0,11.1,0.6,2.02,Dropout,Helsinki,Middle Child,Online,Engineering,No Special Needs
2055,1,1,1,,1.0,1.0,130.0,41,37,19,9.0,8.0,125.5,1,0,0,1,0,1,19,1.0,0,,6,6.0,,0.0,,6.0,6.0,6,13.5,0,11.1,0.6,2.02,Graduate,Madrid,First Child,Evening Classes,Science,Special Needs
1280,1,1,3,9773.0,1.0,1.0,,11,19,19,4.0,9.0,133.9,1,0,0,1,1,1,18,1.0,0,6.0,7,6.0,13.5,,0.0,6.0,7.0,6,13.0,0,16.2,0.3,-0.92,Graduate,Madrid,,Part-Time,Engineering,
2851,1,1,3,9773.0,1.0,1.0,,1,1,37,4.0,5.0,120.9,1,0,1,1,0,0,18,0.0,0,6.0,6,6.0,14.333333333333334,,0.0,6.0,6.0,6,14.166666666666666,0,8.9,1.4,3.51,Graduate,Stockholm,,Part-Time,Arts,
1049,1,1,1,9500.0,1.0,1.0,143.0,1,38,38,5.0,5.0,133.9,0,0,0,1,0,0,18,0.0,0,7.0,7,7.0,15.014285714285714,0.0,0.0,8.0,8.0,8,16.0875,0,12.4,0.5,1.79,Graduate,Budapest,Youngest Child,Part-Time,Medicine,Special Needs
336,1,7,1,9853.0,1.0,40.0,110.0,1,41,3,2.0,1.0,110.0,0,0,1,1,0,0,40,0.0,0,7.0,8,7.0,15.0,0.0,0.0,7.0,7.0,7,14.571428571428571,0,12.4,0.5,1.79,Graduate,Venice,Youngest Child,Full-Time,Engineering,No Special Needs
47,1,17,6,9500.0,1.0,1.0,,1,37,19,7.0,7.0,132.4,1,0,0,1,0,1,22,0.0,0,7.0,8,6.0,13.516666666666666,,0.0,8.0,9.0,7,13.771428571428572,0,11.1,0.6,2.02,Graduate,Venice,,Evening Classes,Medicine,
2878,2,42,1,9853.0,1.0,1.0,133.1,1,37,37,4.0,7.0,100.0,0,0,0,1,0,0,34,0.0,6,12.0,18,11.0,13.0,0.0,4.0,13.0,22.0,8,11.875,0,12.7,3.7,-1.7,Dropout,Stockholm,Middle Child,Full-Time,Commerce,No Special Needs
106,1,1,2,9238.0,1.0,1.0,122.0,1,37,38,4.0,7.0,118.2,1,0,0,1,0,0,19,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,London,First Child,Evening Classes,Medicine,Special Needs
2397,1,1,2,9773.0,1.0,1.0,135.0,1,3,1,4.0,4.0,136.1,1,0,0,1,1,0,19,0.0,0,6.0,9,5.0,11.4,0.0,0.0,6.0,13.0,5,12.4,0,8.9,1.4,3.51,Enrolled,Brussels,First Child,Full-Time,Medicine,No Special Needs
1079,1,1,2,9500.0,1.0,1.0,112.0,1,1,37,4.0,9.0,106.8,1,0,0,1,0,1,19,0.0,0,7.0,8,6.0,13.533333333333331,0.0,0.0,8.0,9.0,7,13.614285714285714,0,12.4,0.5,1.79,Graduate,Oslo,Middle Child,Full-Time,Arts,No Special Needs
2286,1,39,1,9991.0,0.0,1.0,,1,19,37,6.0,8.0,160.0,0,0,0,1,1,0,40,0.0,0,5.0,5,5.0,11.0,,0.0,5.0,5.0,5,13.4,0,15.5,2.8,-4.06,Graduate,Madrid,,Evening Classes,Commerce,
2261,1,43,1,9147.0,1.0,1.0,123.0,1,1,1,4.0,4.0,114.4,0,0,0,1,1,0,22,0.0,0,5.0,6,0.0,0.0,0.0,0.0,5.0,8.0,2,11.5,0,15.5,2.8,-4.06,Dropout,Venice,First Child,Full-Time,Engineering,No Special Needs
1144,1,16,2,,1.0,1.0,,1,37,37,9.0,9.0,122.6,1,0,0,1,0,1,20,0.0,0,,8,3.0,,,,5.0,9.0,4,12.625,0,10.8,1.4,1.74,Enrolled,Athens,,Full-Time,Medicine,
3797,1,43,2,9670.0,1.0,,,1,3,19,,7.0,123.5,1,0,0,1,1,0,22,,0,6.0,12,,,,0.0,6.0,6.0,0,0.0,0,16.2,0.3,-0.92,Dropout,,,Part-Time,Commerce,
2296,1,43,2,9147.0,1.0,1.0,126.0,1,1,19,3.0,3.0,100.0,1,0,0,1,1,0,22,0.0,0,5.0,11,0.0,0.0,0.0,0.0,5.0,7.0,1,10.0,1,16.2,0.3,-0.92,Dropout,Bucharest,Middle Child,Online,Arts,No Special Needs
2841,2,39,1,9003.0,1.0,1.0,140.0,1,37,37,9.0,6.0,104.8,0,0,0,1,0,0,46,0.0,14,19.0,24,19.0,12.210526315789474,0.0,11.0,13.0,13.0,13,11.384615384615383,0,15.5,2.8,-4.06,Graduate,Zurich,Middle Child,Full-Time,Commerce,Special Needs
3144,1,1,1,9238.0,1.0,1.0,165.0,1,37,38,9.0,8.0,152.4,1,0,0,1,0,1,18,0.0,0,6.0,8,6.0,15.5,0.0,0.0,6.0,7.0,6,14.285714285714286,0,16.2,0.3,-0.92,Graduate,Stockholm,Middle Child,Evening Classes,Medicine,No Special Needs
1836,2,43,1,8014.0,0.0,1.0,,1,37,19,9.0,3.0,100.0,0,0,0,1,0,0,34,0.0,9,11.0,17,9.0,12.333333333333334,,3.0,7.0,12.0,7,12.142857142857142,0,9.4,-0.8,-3.12,Graduate,Prague,,Part-Time,Commerce,
1753,1,44,1,9119.0,1.0,39.0,150.0,1,19,3,5.0,2.0,150.0,0,0,0,1,1,0,20,0.0,0,5.0,16,0.0,0.0,0.0,0.0,5.0,12.0,2,10.5,0,12.7,3.7,-1.7,Enrolled,Kyiv,Middle Child,Part-Time,Commerce,Special Needs
1101,1,17,1,9130.0,1.0,1.0,,1,19,19,9.0,9.0,121.7,1,0,0,0,0,0,22,0.0,0,6.0,0,0.0,0.0,,0.0,2.0,2.0,0,0.0,2,9.4,-0.8,-3.12,Dropout,Berlin,,Online,Arts,
1968,1,17,1,9853.0,1.0,1.0,146.0,1,1,1,3.0,4.0,128.2,0,0,1,1,0,0,18,0.0,0,6.0,8,4.0,13.25,0.0,0.0,6.0,10.0,3,10.666666666666666,0,12.7,3.7,-1.7,Enrolled,Vienna,Youngest Child,Part-Time,Arts,Special Needs
3609,1,1,1,171.0,1.0,1.0,,1,1,37,9.0,9.0,117.0,0,0,1,1,1,0,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Edinburgh,,Evening Classes,Science,
3117,1,1,4,9773.0,1.0,1.0,122.0,1,19,19,9.0,7.0,121.0,1,0,0,1,0,0,20,0.0,0,6.0,7,6.0,13.571428571428571,0.0,0.0,6.0,6.0,6,13.333333333333334,0,13.9,-0.3,0.79,Graduate,Oslo,Middle Child,Online,Medicine,Special Needs
2393,1,1,1,9254.0,1.0,1.0,133.1,1,4,19,4.0,5.0,98.0,0,0,0,1,1,0,26,0.0,0,6.0,6,0.0,0.0,0.0,0.0,6.0,12.0,0,0.0,0,10.8,1.4,1.74,Dropout,London,Middle Child,Evening Classes,Science,Special Needs
523,1,18,3,9085.0,1.0,1.0,,103,1,1,9.0,9.0,132.2,1,0,0,1,0,1,18,1.0,0,5.0,9,4.0,12.0,,0.0,5.0,8.0,5,13.0,0,10.8,1.4,1.74,Graduate,Dublin,,Part-Time,Engineering,
2280,1,43,1,9003.0,1.0,1.0,,1,1,2,4.0,2.0,130.0,0,0,0,1,1,0,28,0.0,9,18.0,36,17.0,13.058823529411764,,6.0,12.0,15.0,12,12.307692307692308,0,15.5,2.8,-4.06,Graduate,Kyiv,,Online,Medicine,
2692,1,17,4,9147.0,1.0,1.0,114.0,1,19,19,4.0,4.0,109.5,1,0,0,1,1,1,20,0.0,0,5.0,6,5.0,11.8,0.0,0.0,5.0,8.0,4,11.6,0,8.9,1.4,3.51,Graduate,Sofia,Youngest Child,Online,Arts,No Special Needs
2885,1,39,1,8014.0,0.0,2.0,130.0,1,37,37,5.0,7.0,147.5,0,0,0,1,0,0,39,0.0,7,11.0,13,11.0,14.454545454545457,0.0,6.0,8.0,8.0,8,13.5,0,12.7,3.7,-1.7,Graduate,Brussels,First Child,Full-Time,Medicine,Special Needs
1428,3,17,1,9238.0,1.0,1.0,,1,37,37,9.0,9.0,133.5,1,0,0,1,0,1,21,0.0,0,6.0,8,3.0,10.2,,0.0,6.0,13.0,4,12.25,0,12.7,3.7,-1.7,Enrolled,Brussels,,Evening Classes,Science,
2581,1,39,1,9003.0,1.0,1.0,133.1,1,38,38,4.0,7.0,115.6,1,0,0,0,0,0,27,0.0,0,6.0,8,0.0,0.0,0.0,0.0,6.0,8.0,0,0.0,0,15.5,2.8,-4.06,Dropout,,First Child,Evening Classes,Engineering,No Special Needs
681,1,44,1,9238.0,1.0,39.0,140.0,41,1,1,4.0,6.0,137.5,0,0,1,1,0,1,23,1.0,3,6.0,7,6.0,13.142857142857142,0.0,2.0,6.0,6.0,6,14.0,0,12.4,0.5,1.79,Graduate,Vienna,Middle Child,Evening Classes,Engineering,Special Needs
603,1,39,1,8014.0,0.0,1.0,120.0,1,1,1,4.0,4.0,150.5,0,0,0,1,0,0,27,0.0,0,6.0,6,6.0,12.5,0.0,1.0,6.0,6.0,6,12.333333333333334,0,15.5,2.8,-4.06,Graduate,Rome,Middle Child,Evening Classes,Commerce,Special Needs
1489,1,17,6,9119.0,1.0,1.0,124.0,1,19,19,4.0,0.0,126.1,1,0,0,1,1,0,20,0.0,0,5.0,7,4.0,13.0,0.0,0.0,5.0,9.0,5,14.833333333333334,3,7.6,2.6,0.32,Graduate,Helsinki,Youngest Child,Online,Arts,Special Needs
